Time,CAV_1:Des Heat Mass Flow [kg/s],CAV_1:Des Cool Mass Flow [kg/s],CAV_1:Des Heat Cap [W],CAV_1:Des Sens Cool Cap [W],CAV_2:Des Heat Mass Flow [kg/s],CAV_2:Des Cool Mass Flow [kg/s],CAV_2:Des Heat Cap [W],CAV_2:Des Sens Cool Cap [W],VAV_1:Des Heat Mass Flow [kg/s],VAV_1:Des Cool Mass Flow [kg/s],VAV_1:Des Heat Cap [W],VAV_1:Des Sens Cool Cap [W],VAV_2:Des Heat Mass Flow [kg/s],VAV_2:Des Cool Mass Flow [kg/s],VAV_2:Des Heat Cap [W],VAV_2:Des Sens Cool Cap [W] 
00:15:00,4.925575E+00,1.795181E+01,1.799504E+05,2.708325E+05,3.119425E+00,1.410469E+01,1.114303E+05,2.127575E+05,6.299337E+00,1.117183E+01,2.247969E+05,1.757812E+05,1.207459E+01,3.308402E+01,4.158672E+05,5.547535E+05 
00:30:00,4.925623E+00,1.795181E+01,1.799502E+05,2.700437E+05,3.119695E+00,1.410469E+01,1.114330E+05,2.122755E+05,6.303065E+00,1.117027E+01,2.248096E+05,1.747669E+05,1.208552E+01,3.307821E+01,4.159260E+05,5.528646E+05 
00:45:00,4.925666E+00,1.795181E+01,1.799500E+05,2.692550E+05,3.119936E+00,1.410469E+01,1.114355E+05,2.117935E+05,6.306566E+00,1.117171E+01,2.248255E+05,1.738049E+05,1.209604E+01,3.307292E+01,4.159825E+05,5.509879E+05 
01:00:00,4.925705E+00,1.795181E+01,1.799499E+05,2.684663E+05,3.120155E+00,1.410469E+01,1.114378E+05,2.113115E+05,6.309798E+00,1.117402E+01,2.248407E+05,1.728581E+05,1.210615E+01,3.306804E+01,4.160368E+05,5.491206E+05 
01:15:00,4.925741E+00,1.795181E+01,1.799497E+05,2.679407E+05,3.120357E+00,1.410469E+01,1.114398E+05,2.109903E+05,6.312752E+00,1.117660E+01,2.248549E+05,1.722446E+05,1.211590E+01,3.306358E+01,4.160889E+05,5.478629E+05 
01:30:00,4.925774E+00,1.795181E+01,1.799496E+05,2.674152E+05,3.120545E+00,1.410469E+01,1.114418E+05,2.106691E+05,6.315583E+00,1.117937E+01,2.248688E+05,1.716345E+05,1.212529E+01,3.305944E+01,4.161390E+05,5.466119E+05 
01:45:00,4.925805E+00,1.795181E+01,1.799495E+05,2.668896E+05,3.120722E+00,1.410469E+01,1.114436E+05,2.103478E+05,6.318301E+00,1.118228E+01,2.248783E+05,1.710273E+05,1.213434E+01,3.305558E+01,4.161871E+05,5.453669E+05 
02:00:00,4.925835E+00,1.795181E+01,1.799494E+05,2.663639E+05,3.120889E+00,1.410469E+01,1.114453E+05,2.100266E+05,6.321009E+00,1.118533E+01,2.248876E+05,1.704226E+05,1.214306E+01,3.305196E+01,4.162335E+05,5.441269E+05 
02:15:00,4.925863E+00,1.795181E+01,1.799493E+05,2.659699E+05,3.121048E+00,1.410469E+01,1.114469E+05,2.097857E+05,6.323810E+00,1.118841E+01,2.248973E+05,1.699823E+05,1.215148E+01,3.304855E+01,4.162781E+05,5.431910E+05 
02:30:00,4.925890E+00,1.795181E+01,1.799492E+05,2.655757E+05,3.121199E+00,1.410469E+01,1.114485E+05,2.095448E+05,6.326613E+00,1.119149E+01,2.249070E+05,1.695423E+05,1.215960E+01,3.304531E+01,4.163211E+05,5.422587E+05 
02:45:00,4.925915E+00,1.795181E+01,1.799491E+05,2.651815E+05,3.121344E+00,1.410469E+01,1.114500E+05,2.093038E+05,6.329483E+00,1.119459E+01,2.249213E+05,1.691027E+05,1.216743E+01,3.304224E+01,4.163624E+05,5.413296E+05 
03:00:00,4.925940E+00,1.795181E+01,1.799490E+05,2.647873E+05,3.121483E+00,1.410469E+01,1.114514E+05,2.090629E+05,6.332412E+00,1.119769E+01,2.249360E+05,1.686633E+05,1.217499E+01,3.303932E+01,4.164023E+05,5.404034E+05 
03:15:00,4.925963E+00,1.795181E+01,1.799489E+05,2.643930E+05,3.121617E+00,1.410469E+01,1.114528E+05,2.088219E+05,6.335365E+00,1.120070E+01,2.249553E+05,1.682223E+05,1.218229E+01,3.303653E+01,4.164407E+05,5.394795E+05 
03:30:00,4.925986E+00,1.795181E+01,1.799488E+05,2.639986E+05,3.121746E+00,1.410469E+01,1.114541E+05,2.085809E+05,6.338330E+00,1.120361E+01,2.249749E+05,1.677797E+05,1.218933E+01,3.303385E+01,4.164777E+05,5.385576E+05 
03:45:00,4.926008E+00,1.795181E+01,1.799487E+05,2.636043E+05,3.121870E+00,1.410469E+01,1.114554E+05,2.083399E+05,6.341299E+00,1.120643E+01,2.249900E+05,1.673355E+05,1.219613E+01,3.303129E+01,4.165133E+05,5.376377E+05 
04:00:00,4.926029E+00,1.795181E+01,1.799486E+05,2.632099E+05,3.121990E+00,1.410469E+01,1.114566E+05,2.080989E+05,6.344261E+00,1.120915E+01,2.250052E+05,1.668897E+05,1.220270E+01,3.302883E+01,4.165477E+05,5.367195E+05 
04:15:00,4.925719E+00,1.795181E+01,1.799498E+05,2.629471E+05,3.120277E+00,1.410469E+01,1.114390E+05,2.079383E+05,6.347143E+00,1.135157E+01,2.250154E+05,1.689983E+05,1.220849E+01,3.313946E+01,4.165781E+05,5.381134E+05 
04:30:00,4.925344E+00,1.795181E+01,1.799512E+05,2.626833E+05,3.118204E+00,1.410469E+01,1.114176E+05,2.077773E+05,6.349610E+00,1.152721E+01,2.250242E+05,1.717302E+05,1.221362E+01,3.326573E+01,4.166049E+05,5.398472E+05 
04:45:00,4.924936E+00,1.795181E+01,1.799528E+05,2.624189E+05,3.115948E+00,1.410469E+01,1.113944E+05,2.076160E+05,6.352107E+00,1.172103E+01,2.250331E+05,1.747937E+05,1.221842E+01,3.339862E+01,4.166302E+05,5.417415E+05 
05:00:00,4.924505E+00,1.795181E+01,1.799544E+05,2.621541E+05,3.113570E+00,1.410469E+01,1.113698E+05,2.074545E+05,6.354578E+00,1.192481E+01,2.250419E+05,1.780443E+05,1.222297E+01,3.353721E+01,4.166541E+05,5.437656E+05 
05:15:00,4.924388E+00,1.795181E+01,1.799548E+05,2.624260E+05,3.112923E+00,1.410469E+01,1.113632E+05,2.076199E+05,6.357092E+00,1.527454E+01,2.250508E+05,2.331157E+05,1.222784E+01,3.647610E+01,4.166795E+05,5.841961E+05 
05:30:00,4.924320E+00,1.795181E+01,1.799551E+05,2.627006E+05,3.112552E+00,1.410469E+01,1.113594E+05,2.077864E+05,6.359984E+00,1.893857E+01,2.250610E+05,2.891715E+05,1.223292E+01,3.979837E+01,4.167062E+05,6.263264E+05 
05:45:00,4.924273E+00,1.795181E+01,1.799553E+05,2.629650E+05,3.112294E+00,1.410469E+01,1.113567E+05,2.079480E+05,6.362804E+00,2.233607E+01,2.250710E+05,3.368128E+05,1.223791E+01,4.298566E+01,4.167322E+05,6.623219E+05 
06:00:00,4.924237E+00,1.795181E+01,1.799554E+05,2.632279E+05,3.112096E+00,1.410469E+01,1.113546E+05,2.081087E+05,6.365614E+00,2.563022E+01,2.250809E+05,3.787961E+05,1.224276E+01,4.596738E+01,4.167573E+05,6.904565E+05 
06:15:00,4.923915E+00,1.795181E+01,1.799566E+05,2.641477E+05,3.110304E+00,1.410469E+01,1.113360E+05,2.005399E+05,6.368673E+00,2.500848E+01,2.250916E+05,3.689525E+05,1.224751E+01,4.499608E+01,4.167818E+05,6.734167E+05 
06:30:00,4.923504E+00,1.795181E+01,1.799581E+05,2.650676E+05,3.108026E+00,1.410469E+01,1.113123E+05,1.912051E+05,6.370911E+00,2.541545E+01,2.250993E+05,3.762334E+05,1.225111E+01,4.474435E+01,4.168003E+05,6.712095E+05 
06:45:00,4.923057E+00,1.795181E+01,1.799598E+05,2.659860E+05,3.105551E+00,1.410469E+01,1.112866E+05,1.818723E+05,6.373228E+00,2.606737E+01,2.251075E+05,3.872136E+05,1.225440E+01,4.488332E+01,4.168175E+05,6.751851E+05 
07:00:00,4.922591E+00,1.795181E+01,1.799616E+05,2.669040E+05,3.102976E+00,1.410469E+01,1.112597E+05,1.725404E+05,6.375511E+00,2.678952E+01,2.251156E+05,3.992502E+05,1.225753E+01,4.516256E+01,4.168339E+05,6.813590E+05 
07:15:00,4.922454E+00,1.795181E+01,1.799621E+05,2.691285E+05,3.102219E+00,1.410469E+01,1.112518E+05,1.721392E+05,6.981343E+00,2.703651E+01,2.268049E+05,4.057505E+05,1.314212E+01,4.521627E+01,4.204049E+05,6.871601E+05 
07:30:00,4.922360E+00,1.795181E+01,1.799625E+05,2.713511E+05,3.101695E+00,1.410469E+01,1.112463E+05,1.735030E+05,7.689593E+00,2.730570E+01,2.277705E+05,4.125837E+05,1.395944E+01,4.532015E+01,4.222572E+05,6.937572E+05 
07:45:00,4.922284E+00,1.795181E+01,1.799627E+05,2.735858E+05,3.101277E+00,1.410469E+01,1.112419E+05,1.748698E+05,8.331489E+00,2.760763E+01,2.276726E+05,4.199187E+05,1.463089E+01,4.548096E+01,4.225838E+05,7.012650E+05 
08:00:00,4.922222E+00,1.795181E+01,1.799630E+05,2.758221E+05,3.100931E+00,1.410469E+01,1.112383E+05,1.762366E+05,8.942917E+00,2.793625E+01,2.266946E+05,4.276559E+05,1.522752E+01,4.569156E+01,4.218880E+05,7.095582E+05 
08:15:00,4.922120E+00,1.795181E+01,1.799634E+05,2.783213E+05,3.100378E+00,1.410469E+01,1.112326E+05,1.777640E+05,8.544488E+00,2.798260E+01,2.269034E+05,4.314655E+05,1.469565E+01,4.568251E+01,4.211877E+05,7.150552E+05 
08:30:00,4.922066E+00,1.795181E+01,1.799636E+05,2.808199E+05,3.100083E+00,1.410469E+01,1.112295E+05,1.792912E+05,8.409498E+00,2.799350E+01,2.269813E+05,4.347404E+05,1.438585E+01,4.565531E+01,4.208080E+05,7.202736E+05 
08:45:00,4.922029E+00,1.795181E+01,1.799637E+05,2.833183E+05,3.099876E+00,1.410469E+01,1.112274E+05,1.808184E+05,8.322650E+00,2.799817E+01,2.270193E+05,4.379214E+05,1.418974E+01,4.563484E+01,4.205218E+05,7.256027E+05 
09:00:00,4.921996E+00,1.795181E+01,1.799639E+05,2.858169E+05,3.099688E+00,1.410469E+01,1.112254E+05,1.823456E+05,8.250322E+00,2.799634E+01,2.270444E+05,4.410044E+05,1.404178E+01,4.562217E+01,4.202822E+05,7.310595E+05 
09:15:00,4.921965E+00,1.795181E+01,1.799640E+05,2.880527E+05,3.099515E+00,1.410469E+01,1.112236E+05,1.837123E+05,8.173503E+00,2.798761E+01,2.270646E+05,4.436562E+05,1.390621E+01,4.561834E+01,4.200441E+05,7.360595E+05 
09:30:00,4.921936E+00,1.795181E+01,1.799641E+05,2.902892E+05,3.099353E+00,1.410469E+01,1.112219E+05,1.850791E+05,8.100944E+00,2.797305E+01,2.270774E+05,4.462202E+05,1.378715E+01,4.562482E+01,4.198200E+05,7.412249E+05 
09:45:00,4.921909E+00,1.795181E+01,1.799642E+05,2.925262E+05,3.099200E+00,1.410469E+01,1.112203E+05,1.864462E+05,8.032590E+00,2.795387E+01,2.270835E+05,4.487148E+05,1.368062E+01,4.564288E+01,4.196073E+05,7.465747E+05 
10:00:00,4.921884E+00,1.795181E+01,1.799643E+05,2.947635E+05,3.099056E+00,1.410469E+01,1.112188E+05,1.878133E+05,7.967243E+00,2.793144E+01,2.270839E+05,4.511605E+05,1.358318E+01,4.567321E+01,4.194023E+05,7.521190E+05 
10:15:00,4.921860E+00,1.795181E+01,1.799644E+05,2.967377E+05,3.098919E+00,1.410469E+01,1.112173E+05,1.890196E+05,7.919224E+00,2.790779E+01,2.270807E+05,4.532606E+05,1.351116E+01,4.571536E+01,4.192442E+05,7.572503E+05 
10:30:00,4.921836E+00,1.795181E+01,1.799645E+05,2.987120E+05,3.098788E+00,1.410469E+01,1.112160E+05,1.902260E+05,7.876206E+00,2.788549E+01,2.270752E+05,4.553808E+05,1.344858E+01,4.576902E+01,4.191023E+05,7.625636E+05 
10:45:00,4.921814E+00,1.795181E+01,1.799646E+05,3.006862E+05,3.098663E+00,1.410469E+01,1.112147E+05,1.914323E+05,7.835850E+00,2.786703E+01,2.270679E+05,4.575588E+05,1.339217E+01,4.583331E+01,4.189707E+05,7.680447E+05 
11:00:00,4.921793E+00,1.795181E+01,1.799646E+05,3.026604E+05,3.098543E+00,1.410469E+01,1.112134E+05,1.926387E+05,7.797684E+00,2.785450E+01,2.270589E+05,4.598263E+05,1.334063E+01,4.590697E+01,4.188473E+05,7.736739E+05 
11:15:00,4.921773E+00,1.795181E+01,1.799647E+05,3.039766E+05,3.098428E+00,1.410469E+01,1.112122E+05,1.934429E+05,7.761342E+00,2.784756E+01,2.270485E+05,4.613592E+05,1.329303E+01,4.598748E+01,4.187308E+05,7.779126E+05 
11:30:00,4.921753E+00,1.795181E+01,1.799648E+05,3.052928E+05,3.098317E+00,1.410469E+01,1.112110E+05,1.942471E+05,7.726555E+00,2.784459E+01,2.270368E+05,4.629518E+05,1.324871E+01,4.607329E+01,4.186199E+05,7.822361E+05 
11:45:00,4.921735E+00,1.795181E+01,1.799649E+05,3.066089E+05,3.098211E+00,1.410469E+01,1.112099E+05,1.950513E+05,7.693119E+00,2.784236E+01,2.270240E+05,4.645558E+05,1.320717E+01,4.616285E+01,4.185139E+05,7.866204E+05 
12:00:00,4.921716E+00,1.795181E+01,1.799649E+05,3.079251E+05,3.098108E+00,1.410469E+01,1.112088E+05,1.958555E+05,7.660886E+00,2.783841E+01,2.270101E+05,4.661337E+05,1.316806E+01,4.625483E+01,4.184123E+05,7.910447E+05 
12:15:00,4.921699E+00,1.795181E+01,1.799650E+05,3.089781E+05,3.098009E+00,1.410469E+01,1.112078E+05,1.964989E+05,7.629762E+00,2.783555E+01,2.269953E+05,4.674006E+05,1.313113E+01,4.635149E+01,4.183147E+05,7.949430E+05 
12:30:00,4.921682E+00,1.795181E+01,1.799651E+05,3.100311E+05,3.097913E+00,1.410469E+01,1.112068E+05,1.971423E+05,7.599644E+00,2.783132E+01,2.269796E+05,4.686469E+05,1.309614E+01,4.645034E+01,4.182208E+05,7.988770E+05 
12:45:00,4.921666E+00,1.795181E+01,1.799651E+05,3.110841E+05,3.097821E+00,1.410469E+01,1.112058E+05,1.977857E+05,7.570454E+00,2.782345E+01,2.269630E+05,4.698384E+05,1.306289E+01,4.654817E+01,4.181302E+05,8.027974E+05 
13:00:00,4.921650E+00,1.795181E+01,1.799652E+05,3.121370E+05,3.097732E+00,1.410469E+01,1.112049E+05,1.984291E+05,7.542132E+00,2.781300E+01,2.269458E+05,4.709909E+05,1.303125E+01,4.664506E+01,4.180427E+05,8.067048E+05 
13:15:00,4.921635E+00,1.795181E+01,1.799652E+05,3.127952E+05,3.097646E+00,1.410469E+01,1.112040E+05,1.988312E+05,7.514606E+00,2.780101E+01,2.269279E+05,4.716290E+05,1.300105E+01,4.674187E+01,4.179581E+05,8.097118E+05 
13:30:00,4.921620E+00,1.795181E+01,1.799653E+05,3.134534E+05,3.097562E+00,1.410469E+01,1.112031E+05,1.992333E+05,7.487846E+00,2.779659E+01,2.269093E+05,4.723812E+05,1.297219E+01,4.684575E+01,4.178762E+05,8.128257E+05 
13:45:00,4.921606E+00,1.795181E+01,1.799653E+05,3.141115E+05,3.097482E+00,1.410469E+01,1.112023E+05,1.996355E+05,7.461820E+00,2.780998E+01,2.268902E+05,4.734018E+05,1.294461E+01,4.696517E+01,4.177969E+05,8.161740E+05 
14:00:00,4.921593E+00,1.795181E+01,1.799654E+05,3.147694E+05,3.097403E+00,1.410469E+01,1.112014E+05,2.000376E+05,7.436496E+00,2.784588E+01,2.268706E+05,4.747615E+05,1.291822E+01,4.710416E+01,4.177202E+05,8.198171E+05 
14:15:00,4.921579E+00,1.795181E+01,1.799655E+05,3.147694E+05,3.097328E+00,1.410469E+01,1.112006E+05,2.000375E+05,7.411846E+00,2.790175E+01,2.268505E+05,4.756035E+05,1.289678E+01,4.726046E+01,4.176573E+05,8.222207E+05 
14:30:00,4.921566E+00,1.795181E+01,1.799655E+05,3.147693E+05,3.097255E+00,1.410469E+01,1.111999E+05,2.000375E+05,7.387842E+00,2.797098E+01,2.268301E+05,4.766466E+05,1.287847E+01,4.742767E+01,4.176031E+05,8.247872E+05 
14:45:00,4.921554E+00,1.795181E+01,1.799655E+05,3.147693E+05,3.097184E+00,1.410729E+01,1.111991E+05,2.000747E+05,7.364459E+00,2.804470E+01,2.268092E+05,4.777575E+05,1.286093E+01,4.759729E+01,4.175507E+05,8.273875E+05 
15:00:00,4.921542E+00,1.795181E+01,1.799656E+05,3.147694E+05,3.097115E+00,1.411588E+01,1.111984E+05,2.001976E+05,7.341676E+00,2.811646E+01,2.267880E+05,4.788390E+05,1.284411E+01,4.776244E+01,4.175002E+05,8.299171E+05 
15:15:00,4.921580E+00,1.795259E+01,1.799654E+05,3.139918E+05,3.097307E+00,1.412543E+01,1.112004E+05,1.998517E+05,6.831338E+00,2.822473E+01,2.260771E+05,4.794880E+05,1.228496E+01,4.791538E+01,4.156548E+05,8.304593E+05 
15:30:00,4.921591E+00,1.795936E+01,1.799654E+05,3.133045E+05,3.097364E+00,1.413911E+01,1.112009E+05,1.995651E+05,6.439537E+00,2.831977E+01,2.251702E+05,4.799378E+05,1.179467E+01,4.805213E+01,4.137530E+05,8.307530E+05 
15:45:00,4.921590E+00,1.796507E+01,1.799654E+05,3.126012E+05,3.097351E+00,1.415075E+01,1.112008E+05,1.992492E+05,6.154461E+00,2.839825E+01,2.242751E+05,4.801380E+05,1.139357E+01,4.817090E+01,4.117480E+05,8.307708E+05 
16:00:00,4.921576E+00,1.797590E+01,1.799654E+05,3.119751E+05,3.097277E+00,1.416285E+01,1.112000E+05,1.989400E+05,6.117328E+00,2.846088E+01,2.241416E+05,4.800994E+05,1.131671E+01,4.826957E+01,4.113422E+05,8.304803E+05 
16:15:00,4.921513E+00,1.807243E+01,1.799657E+05,3.123771E+05,3.096937E+00,1.417457E+01,1.111965E+05,1.984643E+05,6.120227E+00,2.851289E+01,2.241532E+05,4.795733E+05,1.136363E+01,4.835040E+01,4.116795E+05,8.293160E+05 
16:30:00,4.921476E+00,1.815784E+01,1.799658E+05,3.126115E+05,3.096741E+00,1.418427E+01,1.111944E+05,1.979600E+05,6.123158E+00,2.855422E+01,2.241650E+05,4.788862E+05,1.138793E+01,4.841520E+01,4.118412E+05,8.279050E+05 
16:45:00,4.921455E+00,1.822906E+01,1.799659E+05,3.126320E+05,3.096622E+00,1.419210E+01,1.111932E+05,1.974287E+05,6.125678E+00,2.858398E+01,2.241745E+05,4.780249E+05,1.140593E+01,4.846395E+01,4.119584E+05,8.262468E+05 
17:00:00,4.921446E+00,1.828021E+01,1.799660E+05,3.123499E+05,3.096571E+00,1.419747E+01,1.111927E+05,1.968622E+05,6.128007E+00,2.859888E+01,2.241833E+05,4.769394E+05,1.142044E+01,4.849493E+01,4.120501E+05,8.243152E+05 
17:15:00,4.921488E+00,1.830263E+01,1.799658E+05,3.113850E+05,3.096791E+00,1.419919E+01,1.111950E+05,2.034657E+05,6.130324E+00,2.859029E+01,2.241919E+05,4.751803E+05,1.143613E+01,4.849848E+01,4.121488E+05,8.213718E+05 
17:30:00,4.921496E+00,1.829825E+01,1.799657E+05,3.100188E+05,3.096824E+00,1.419674E+01,1.111953E+05,2.125461E+05,6.132282E+00,2.856160E+01,2.241993E+05,4.731196E+05,1.146167E+01,4.848186E+01,4.123087E+05,8.181298E+05 
17:45:00,4.921486E+00,1.826905E+01,1.799658E+05,3.082668E+05,3.096772E+00,1.418883E+01,1.111947E+05,2.215380E+05,6.133957E+00,2.850817E+01,2.242055E+05,4.706786E+05,1.149178E+01,4.843745E+01,4.124959E+05,8.144480E+05 
18:00:00,4.921475E+00,1.821705E+01,1.799658E+05,3.061683E+05,3.096710E+00,1.417621E+01,1.111941E+05,2.304538E+05,6.135416E+00,2.842892E+01,2.242110E+05,4.678471E+05,1.152533E+01,4.836257E+01,4.127030E+05,8.102967E+05 
18:15:00,4.921774E+00,1.809866E+01,1.799646E+05,3.024109E+05,3.098372E+00,1.415004E+01,1.112115E+05,2.313872E+05,6.136975E+00,2.344539E+01,2.242168E+05,3.943003E+05,1.155528E+01,4.354457E+01,4.128865E+05,7.411424E+05 
18:30:00,4.922149E+00,1.795181E+01,1.799632E+05,2.982211E+05,3.100451E+00,1.412811E+01,1.112333E+05,2.298475E+05,6.138487E+00,1.871561E+01,2.242224E+05,3.241977E+05,1.158247E+01,3.956766E+01,4.130519E+05,6.883417E+05 
18:45:00,4.922567E+00,1.795181E+01,1.799616E+05,2.962532E+05,3.102758E+00,1.411507E+01,1.112575E+05,2.284470E+05,6.139935E+00,1.421712E+01,2.242278E+05,2.540987E+05,1.160749E+01,3.618462E+01,4.132031E+05,6.435402E+05 
19:00:00,4.923008E+00,1.795181E+01,1.799600E+05,2.942822E+05,3.105197E+00,1.410469E+01,1.112829E+05,2.270849E+05,6.141310E+00,1.112673E+01,2.242329E+05,2.030222E+05,1.163085E+01,3.333042E+01,4.133434E+05,6.037737E+05 
19:15:00,4.923108E+00,1.795181E+01,1.799597E+05,2.928238E+05,3.105754E+00,1.410469E+01,1.112887E+05,2.261937E+05,6.142243E+00,1.163301E+01,2.242364E+05,2.107522E+05,1.165156E+01,3.377087E+01,4.134673E+05,6.139039E+05 
19:30:00,4.923181E+00,1.795181E+01,1.799594E+05,2.913663E+05,3.106157E+00,1.410469E+01,1.112930E+05,2.253030E+05,6.143098E+00,1.191340E+01,2.242396E+05,2.141798E+05,1.167113E+01,3.403262E+01,4.135838E+05,6.172780E+05 
19:45:00,4.923241E+00,1.795181E+01,1.799592E+05,2.899108E+05,3.106485E+00,1.410469E+01,1.112964E+05,2.244133E+05,6.144603E+00,1.198441E+01,2.242452E+05,2.137364E+05,1.168957E+01,3.411780E+01,4.136930E+05,6.160973E+05 
20:00:00,4.923288E+00,1.795181E+01,1.799590E+05,2.884610E+05,3.106747E+00,1.410469E+01,1.112991E+05,2.235278E+05,6.150082E+00,1.205764E+01,2.242655E+05,2.132837E+05,1.170698E+01,3.421296E+01,4.137957E+05,6.148765E+05 
20:15:00,4.923327E+00,1.795181E+01,1.799588E+05,2.872756E+05,3.106961E+00,1.410469E+01,1.113013E+05,2.228039E+05,6.167068E+00,1.192553E+01,2.243281E+05,2.095899E+05,1.174138E+01,3.406427E+01,4.139974E+05,6.097968E+05 
20:30:00,4.923359E+00,1.795181E+01,1.799587E+05,2.860919E+05,3.107140E+00,1.410469E+01,1.113032E+05,2.220816E+05,6.186012E+00,1.176477E+01,2.243973E+05,2.053266E+05,1.178013E+01,3.390856E+01,4.142226E+05,6.044353E+05 
20:45:00,4.923387E+00,1.795181E+01,1.799586E+05,2.849080E+05,3.107294E+00,1.410469E+01,1.113048E+05,2.213590E+05,6.205625E+00,1.158808E+01,2.244682E+05,2.007666E+05,1.182098E+01,3.373509E+01,4.144579E+05,5.986700E+05 
21:00:00,4.923411E+00,1.795181E+01,1.799585E+05,2.837238E+05,3.107429E+00,1.410469E+01,1.113062E+05,2.206360E+05,6.225799E+00,1.139752E+01,2.245404E+05,1.959596E+05,1.186338E+01,3.354182E+01,4.146996E+05,5.924979E+05 
21:15:00,4.923432E+00,1.795181E+01,1.799584E+05,2.825395E+05,3.107548E+00,1.410469E+01,1.113075E+05,2.199127E+05,6.234696E+00,1.139660E+01,2.245720E+05,1.944005E+05,1.188906E+01,3.351270E+01,4.148448E+05,5.892079E+05 
21:30:00,4.923452E+00,1.795181E+01,1.799584E+05,2.813537E+05,3.107657E+00,1.410469E+01,1.113086E+05,2.191879E+05,6.241817E+00,1.140771E+01,2.245972E+05,1.931013E+05,1.191052E+01,3.349503E+01,4.149655E+05,5.861894E+05 
21:45:00,4.923469E+00,1.795181E+01,1.799583E+05,2.801682E+05,3.107756E+00,1.410469E+01,1.113096E+05,2.184632E+05,6.248405E+00,1.141972E+01,2.246204E+05,1.918301E+05,1.192988E+01,3.347972E+01,4.150738E+05,5.832439E+05 
22:00:00,4.923486E+00,1.795181E+01,1.799582E+05,2.789830E+05,3.107848E+00,1.410469E+01,1.113106E+05,2.177389E+05,6.254549E+00,1.143232E+01,2.246419E+05,1.905740E+05,1.194766E+01,3.346582E+01,4.151729E+05,5.803369E+05 
22:15:00,4.923860E+00,1.795181E+01,1.799568E+05,2.780613E+05,3.109916E+00,1.410469E+01,1.113320E+05,2.171756E+05,6.260891E+00,1.138587E+01,2.246641E+05,1.886344E+05,1.196538E+01,3.339761E+01,4.152699E+05,5.770698E+05 
22:30:00,4.924273E+00,1.795181E+01,1.799552E+05,2.771408E+05,3.112206E+00,1.410469E+01,1.113557E+05,2.166129E+05,6.266676E+00,1.132803E+01,2.246842E+05,1.864750E+05,1.198190E+01,3.331749E+01,4.153608E+05,5.735326E+05 
22:45:00,4.924712E+00,1.795181E+01,1.799536E+05,2.762209E+05,3.114632E+00,1.410469E+01,1.113808E+05,2.160506E+05,6.272271E+00,1.126518E+01,2.247036E+05,1.842195E+05,1.199763E+01,3.323625E+01,4.154471E+05,5.699411E+05 
23:00:00,4.925171E+00,1.795181E+01,1.799518E+05,2.753014E+05,3.117176E+00,1.410469E+01,1.114071E+05,2.154885E+05,6.277648E+00,1.119771E+01,2.247222E+05,1.818798E+05,1.201269E+01,3.315580E+01,4.155295E+05,5.663424E+05 
23:15:00,4.925289E+00,1.795181E+01,1.799514E+05,2.743821E+05,3.117831E+00,1.410469E+01,1.114138E+05,2.149266E+05,6.282244E+00,1.118534E+01,2.247381E+05,1.804796E+05,1.202599E+01,3.312727E+01,4.156034E+05,5.636519E+05 
23:30:00,4.925379E+00,1.795181E+01,1.799511E+05,2.734621E+05,3.118334E+00,1.410469E+01,1.114190E+05,2.143643E+05,6.286882E+00,1.118046E+01,2.247541E+05,1.792298E+05,1.203894E+01,3.311238E+01,4.156741E+05,5.612528E+05 
23:45:00,4.925456E+00,1.795181E+01,1.799508E+05,2.725417E+05,3.118760E+00,1.410469E+01,1.114234E+05,2.138019E+05,6.291247E+00,1.117677E+01,2.247691E+05,1.780087E+05,1.205133E+01,3.310089E+01,4.157414E+05,5.589398E+05 
24:00:00,4.925520E+00,1.795181E+01,1.799506E+05,2.716213E+05,3.119118E+00,1.410469E+01,1.114271E+05,2.132395E+05,6.295397E+00,1.117397E+01,2.247834E+05,1.768066E+05,1.206320E+01,3.309078E+01,4.158057E+05,5.566639E+05 
Coinc Peak   ,4.926029E+00,1.830263E+01,1.799084E+05,3.109606E+05,3.121990E+00,1.419919E+01,1.096703E+05,1.761270E+05,8.942917E+00,2.859888E+01,2.277705E+05,4.801380E+05,1.522752E+01,4.849848E+01,4.225838E+05,8.307708E+05 
NonCoinc Peak,4.926029E+00,1.830268E+01,1.799084E+05,3.109606E+05,3.121990E+00,1.419923E+01,1.096703E+05,1.761270E+05,8.946723E+00,2.935113E+01,2.277705E+05,4.801380E+05,1.523693E+01,4.958364E+01,4.225838E+05,8.307708E+05 
